CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,TNR_SF,TNR_LF,DATA_QUALITY_FLAG,CHARACTERISTIC_ID,CHARACTERISTIC_NAME,CHARACTERISTIC_NOTE,C1_COUNT_TOTAL,SYMBOL,C2_COUNT_MEN+,SYMBOL,C3_COUNT_WOMEN+,SYMBOL,C10_RATE_TOTAL,SYMBOL,C11_RATE_MEN+,SYMBOL,C12_RATE_WOMEN+,SYMBOL
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1560,    France,,130,,65,,65,,1.4,,1.3,,1.4,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1561,    Germany,,155,,85,,70,,1.6,,1.7,,1.5,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1562,    Greece,,10,,10,,0,,0.1,,0.2,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1563,    Hungary,,10,,0,,10,,0.1,,0,,0.2,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1564,    Italy,,65,,40,,25,,0.7,,0.8,,0.5,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1565,    Netherlands,,40,,25,,15,,0.4,,0.5,,0.3,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1566,    Poland,,35,,25,,10,,0.4,,0.5,,0.2,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1567,    Portugal,,30,,10,,25,,0.3,,0.2,,0.5,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1568,    Romania,,75,,35,,45,,0.8,,0.7,,1,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1569,    Russian Federation,,110,,50,,55,,1.2,,1,,1.2,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1570,    Serbia,86,10,,0,,10,,0.1,,0,,0.2,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1571,    Ukraine,,50,,25,,30,,0.5,,0.5,,0.7,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1572,    United Kingdom,87,1280,,760,,520,,13.5,,15.5,,11.3,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1573,    Other places of birth in Europe,,520,,320,,205,,5.5,,6.5,,4.4,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1574,  Africa,,1520,,825,,700,,16,,16.9,,15.2,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1575,    Algeria,,30,,15,,15,,0.3,,0.3,,0.3,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1576,"    Congo, Democratic Republic of the",,75,,35,,35,,0.8,,0.7,,0.8,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1577,    Egypt,,135,,95,,35,,1.4,,1.9,,0.8,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1578,    Eritrea,,155,,95,,60,,1.6,,1.9,,1.3,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1579,    Ethiopia,,75,,40,,35,,0.8,,0.8,,0.8,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1580,    Morocco,,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1581,    Nigeria,,365,,190,,175,,3.8,,3.9,,3.8,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1582,    Somalia,,15,,15,,0,,0.2,,0.3,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1583,"    South Africa, Republic of",,110,,60,,50,,1.2,,1.2,,1.1,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1584,    Other places of birth in Africa,,570,,280,,285,,6,,5.7,,6.2,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1585,  Asia,,3840,,1845,,1995,,40.4,,37.7,,43.2,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1586,    Afghanistan,,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1587,    Iran,88,105,,55,,50,,1.1,,1.1,,1.1,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1588,    Iraq,,110,,50,,60,,1.2,,1,,1.3,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1589,    Lebanon,,65,,35,,30,,0.7,,0.7,,0.7,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1590,    Syria,89,450,,220,,225,,4.7,,4.5,,4.9,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1591,    Turkey,,45,,35,,15,,0.5,,0.7,,0.3,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1592,    China,90,535,,245,,290,,5.6,,5,,6.3,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1593,    Hong Kong,91,80,,35,,45,,0.8,,0.7,,1,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1594,"    Korea, South",92,80,,15,,60,,0.8,,0.3,,1.3,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1595,    Taiwan,,50,,20,,30,,0.5,,0.4,,0.7,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1596,    Philippines,,785,,310,,475,,8.3,,6.3,,10.3,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1597,    Viet Nam,,75,,35,,45,,0.8,,0.7,,1,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1598,    Bangladesh,,205,,120,,85,,2.2,,2.5,,1.8,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1599,    India,,535,,310,,220,,5.6,,6.3,,4.8,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1600,    Pakistan,,170,,65,,110,,1.8,,1.3,,2.4,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1601,    Sri Lanka,,70,,35,,30,,0.7,,0.7,,0.7,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1602,    Other places of birth in Asia,,455,,250,,210,,4.8,,5.1,,4.6,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1603,  Oceania and other places of birth,93,75,,30,,50,,0.8,,0.6,,1.1,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1604,Total - Place of birth for the recent immigrant population in private households - 25% sample data,94,3085,,1505,,1580,,100,,100,,100,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1605,  Americas,,310,,140,,175,,10,,9.3,,11.1,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1606,    Brazil,,25,,10,,15,,0.8,,0.7,,0.9,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1607,    Colombia,,10,,10,,0,,0.3,,0.7,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1608,    Haiti,,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1609,    Jamaica,,105,,55,,50,,3.4,,3.7,,3.2,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1610,    Mexico,,10,,0,,10,,0.3,,0,,0.6,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1611,    United States of America,,110,,55,,55,,3.6,,3.7,,3.5,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1612,    Venezuela,95,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1613,    Other places of birth in Americas,,45,,10,,35,,1.5,,0.7,,2.2,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1614,  Europe,,275,,155,,120,,8.9,,10.3,,7.6,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1615,    France,,30,,15,,15,,1,,1,,0.9,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1616,    Germany,,20,,0,,10,,0.6,,0,,0.6,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1617,    Ireland,96,35,,20,,15,,1.1,,1.3,,0.9,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1618,    Italy,,10,,10,,0,,0.3,,0.7,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1619,    Russian Federation,,25,,15,,15,,0.8,,1,,0.9,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1620,    Ukraine,,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1621,    United Kingdom,87,100,,70,,30,,3.2,,4.7,,1.9,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1622,    Other places of birth in Europe,,55,,30,,30,,1.8,,2,,1.9,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1623,  Africa,,760,,390,,370,,24.6,,25.9,,23.4,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1624,    Algeria,,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1625,    Burundi,,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1626,    Cameroon,,10,,0,,10,,0.3,,0,,0.6,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1627,"    Congo, Democratic Republic of the",,50,,25,,25,,1.6,,1.7,,1.6,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1628,    Cote d'Ivoire,,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1629,    Egypt,,20,,10,,10,,0.6,,0.7,,0.6,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1630,    Eritrea,,100,,60,,45,,3.2,,4,,2.8,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1631,    Ethiopia,,20,,0,,15,,0.6,,0,,0.9,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1632,    Morocco,,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1633,    Nigeria,,240,,130,,110,,7.8,,8.6,,7,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1634,    Somalia,,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1635,"    South Africa, Republic of",,35,,25,,10,,1.1,,1.7,,0.6,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1636,    Sudan,97,65,,35,,30,,2.1,,2.3,,1.9,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1637,    Tunisia,,35,,15,,15,,1.1,,1,,0.9,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1638,    Other places of birth in Africa,,180,,85,,95,,5.8,,5.6,,6,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1639,  Asia,,1720,,805,,910,,55.8,,53.5,,57.6,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1640,    Afghanistan,,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1641,    Bangladesh,,70,,35,,30,,2.3,,2.3,,1.9,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1642,    China,90,180,,75,,105,,5.8,,5,,6.6,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1643,    Hong Kong,91,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1644,    India,,200,,135,,65,,6.5,,9,,4.1,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1645,    Iran,88,35,,20,,15,,1.1,,1.3,,0.9,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1646,    Iraq,,50,,15,,30,,1.6,,1,,1.9,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1647,    Israel,,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1648,    Japan,,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1649,    Jordan,,20,,15,,10,,0.6,,1,,0.6,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1650,"    Korea, South",92,35,,0,,30,,1.1,,0,,1.9,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1651,    Lebanon,,55,,30,,20,,1.8,,2,,1.3,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1652,    Nepal,,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1653,    Pakistan,,80,,30,,45,,2.6,,2,,2.8,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1654,    Philippines,,425,,160,,270,,13.8,,10.6,,17.1,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1655,    Saudi Arabia,,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1656,    Sri Lanka,,20,,15,,10,,0.6,,1,,0.6,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1657,    Syria,89,390,,205,,185,,12.6,,13.6,,11.7,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1658,    Turkey,,25,,20,,0,,0.8,,1.3,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1659,    United Arab Emirates,,20,,0,,20,,0.6,,0,,1.3,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1660,    Viet Nam,,25,,10,,15,,0.8,,0.7,,0.9,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1661,    Other places of birth in Asia,,70,,20,,50,,2.3,,1.3,,3.2,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1662,  Oceania and other,93,10,,0,,10,,0.3,,0,,0.6,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1663,    Australia,,0,,0,,0,,0,,0,,0,
2021,2021S0503001,1,Census metropolitan area,St. John's,2.9,4.1,0,1664,    Other places of birth,98,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1545,  Americas,,35,,20,,15,,13.5,,16,,11.5,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1546,    Brazil,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1547,    Colombia,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1548,    El Salvador,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1549,    Guyana,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1550,    Haiti,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1551,    Jamaica,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1552,    Mexico,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1553,    Peru,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1554,    Trinidad and Tobago,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1555,    United States of America,,15,,0,,10,,5.8,,0,,7.7,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1556,    Other places of birth in Americas,,15,,0,,0,,5.8,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1557,  Europe,,85,,45,,40,,32.7,,36,,30.8,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1558,    Bosnia and Herzegovina,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1559,    Croatia,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1560,    France,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1561,    Germany,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1562,    Greece,,10,,0,,0,,3.8,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1563,    Hungary,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1564,    Italy,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1565,    Netherlands,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1566,    Poland,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1567,    Portugal,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1568,    Romania,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1569,    Russian Federation,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1570,    Serbia,86,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1571,    Ukraine,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1572,    United Kingdom,87,50,,30,,20,,19.2,,24,,15.4,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1573,    Other places of birth in Europe,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1574,  Africa,,15,,10,,0,,5.8,,8,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1575,    Algeria,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1576,"    Congo, Democratic Republic of the",,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1577,    Egypt,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1578,    Eritrea,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1579,    Ethiopia,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1580,    Morocco,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1581,    Nigeria,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1582,    Somalia,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1583,"    South Africa, Republic of",,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1584,    Other places of birth in Africa,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1585,  Asia,,120,,45,,75,,46.2,,36,,57.7,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1586,    Afghanistan,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1587,    Iran,88,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1588,    Iraq,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1589,    Lebanon,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1590,    Syria,89,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1591,    Turkey,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1592,    China,90,25,,10,,15,,9.6,,8,,11.5,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1593,    Hong Kong,91,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1594,"    Korea, South",92,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1595,    Taiwan,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1596,    Philippines,,30,,0,,25,,11.5,,0,,19.2,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1597,    Viet Nam,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1598,    Bangladesh,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1599,    India,,25,,15,,15,,9.6,,12,,11.5,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1600,    Pakistan,,15,,10,,10,,5.8,,8,,7.7,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1601,    Sri Lanka,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1602,    Other places of birth in Asia,,15,,0,,15,,5.8,,0,,11.5,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1603,  Oceania and other places of birth,93,10,,0,,0,,3.8,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1604,Total - Place of birth for the recent immigrant population in private households - 25% sample data,94,40,,15,,25,,100,,100,,100,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1605,  Americas,,10,,10,,0,,25,,66.7,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1606,    Brazil,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1607,    Colombia,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1608,    Haiti,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1609,    Jamaica,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1610,    Mexico,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1611,    United States of America,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1612,    Venezuela,95,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1613,    Other places of birth in Americas,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1614,  Europe,,0,,0,,0,,0,,0,,0,
2021,2021S0504010,10,Census agglomeration,Grand Falls-Windsor,1.0,1.5,0,1615,    France,,0,,0,,0,,0,,0,,0,
